id	article_id	publish_dt	update_dt	title
214618	9db85424-b229-5861-a5ea-bed65d4b897c	2008-07-01		New EVMS leader prescribes more research dollars
214617	9f5876c1-28ff-569d-9524-559b4454c3dd	2008-07-01		North Carolina Coast Guard station to hold change of command
214616	3bacf86d-7bdc-5474-8f1e-c12907b8f9fe	2008-07-01	2015-11-06	Virginia Beach restaurateur won't be charged in shooting
214615	2e3491cc-5540-5527-b785-85c22ddb2eab	2008-07-01		Cooler temperatures today with a break from smoky haze
214614	4637fc82-afec-560d-b99f-31ddd642b077	2008-07-01		Request to bring entertainment to Olde Towne passes first hurdle
214613	d14f8154-269a-518b-8145-29df5baae77d	2008-07-01	2015-11-06	Needed in Norfolk: More than a few good managers
214612	9c44a8ee-ff20-5228-b5b5-8fab68ddf995	2008-07-01		Norfolk group's work revamps portion of Roanoke
214611	f11dffa2-9216-5b01-9d8b-348601dc16cd	2008-07-01		You can do it-and they hate you for it
214610	f7073241-30cf-518e-89d5-7495039f0eb2	2008-07-01		Friends and students say goodbye to an old school
214609	e7a5e2a5-3f41-517a-a405-cc7b830838cd	2008-07-01		Have you missed me?
214608	8210e01f-530b-55c4-ab61-593c8e19504b	2008-07-01		Flights will increase at Oceana, Fentress in July
214607	68d3be22-8063-5ddd-836d-d8652a0f6f55	2008-07-01		Agents investigating Portsmouth teen's slaying want finance records
214606	7de7b924-6cc4-5bc0-84aa-3f2f05222e78	2008-07-01		Portsmouth jury sends message to street pushers
214605	77d0f638-27ef-558e-ae8d-cdfa0eb2c3ed	2008-07-01		Lavelle readies for another 'eye-opening' trip overseas
214604	3874f3e6-11d1-5b6a-82b7-233ad342e10a	2008-07-01		Hampton Roads' banks bear the brunt of market's bruising
214603	2ab8396f-1ae5-5194-b36f-a5155d8f3999	2008-07-01		Vulgarity for sale
214602	35b4e61d-79a5-5f40-b68c-a1c75bb735da	2008-07-01		Photos: Baby sperm whale washes ashore in Outer Banks
214601	1c67b9ff-8928-595b-82b5-f72dcf22c942	2008-07-01		General Assembly's new laws start today
214600	2bd583f5-9824-552c-a6bf-e8b4a8d5a4b2	2008-07-01		Yesterday's still here for Class of 1948
214599	0e00a4be-74f2-5641-b37a-de22a8a06c51	2008-07-01		A case for making property taxes fair in Norfolk
214598	28fe4d9c-3eae-5ce1-892e-a2b92167e9a1	2008-07-01		Losses - and silence - piling up
214597	8a2dbe1c-e652-5de0-9c5c-46af4483c7d8	2008-07-01		Four spent two weeks living in car for chance to drive it home
214596	c99ccaa9-96e3-5e76-abe5-729ba6b84c74	2008-07-02	2017-12-22	Tidewater Parent Magazine Launches Makeover
214595	a4aa8fb7-aa77-5311-9a77-fe13d3db752a	2008-07-02		Caribbean vendor brings island spice to Norfolk festival
214594	109347bb-38d2-5aa4-996a-77c8811b18c6	2008-07-02		A love for '70s-era rock formed guitarist
214593	fa2dca6d-269e-5c62-92af-12427431ea40	2008-07-02		Will Smith set to rule July 4 weekend again with Hancock
214592	b1c4b1b8-7143-56e9-b19e-8637a78d6574	2008-07-02		DVD releases include 'Vantage Point,' 'Batman' and 'My Blueberry Nights'
214591	6f5a9b86-4906-5c92-a772-b645920caaa3	2008-07-02		Daily Horoscope Wednesday July 2, 2008
214590	43c0d07c-719f-5e19-9c01-bf8cb189b270	2008-07-02		Teen arraigned in slaying of former Oscar Smith football star
214589	3c25a5f0-b406-5cbf-a173-feee880687fb	2008-07-02		2 dead in separate shootings; police arrest teen in one case
214588	834aa416-2ab9-50f7-82b9-a01564833ac2	2008-07-02		Arrest made in former Oscar Smith football star's slaying
214587	d845fc20-f936-5230-9aa5-a8195c68a95e	2008-07-02	2015-12-11	Nansemond River duo enjoy one final game as teammates
214586	cffc1f83-3773-5f26-afce-fd064b4cf023	2008-07-02	2015-12-11	For local stars, not much rhythm, even less fun in one-sided defeat
214585	fa278d31-0aae-5103-b895-825015a159c8	2008-07-02	2015-12-06	Rep. Drake sees progress in Iraq cities torn by war
214584	8cd23062-cc5c-52f7-95d3-9249b5c867d6	2008-07-02	2015-12-10	Norfolk Academy golfer advances
214583	7a976dbd-f84b-5a55-864d-9529bcd47974	2008-07-02	2015-11-06	N.C. cites 20 clerks for selling tobacco to minors
214582	8365354c-9d99-501e-bc4d-cab6d6597121	2008-07-02	2015-11-06	Former SEAL gets 7 years for keeping weapons, explosives
214581	5c6dccfc-0c27-54de-9ad0-ccc7e1592aa4	2008-07-02	2015-11-06	Cooler temperatures today but highs in the 90s through the holiday
214580	a9d08b9b-899e-54e5-90dc-e45327685c91	2008-07-02	2015-11-06	Guns not the answer
214579	f75dc2dc-e483-5d19-941d-52207a62ddd4	2008-07-02	2015-11-06	Red, white & blue potatoes in time for the 4th
214578	2fab13a4-f92a-5d64-a6c3-df863daf9144	2008-07-02	2015-11-06	2 ship repairers unite to form new holding company
214577	ee72f778-a1b1-50c9-bf18-15fc8bce6bb9	2008-07-02	2015-11-06	New bakery is bringing a big-city trend to Chesapeake
214576	2d6199ce-409d-5c81-84b1-e29ac0f0a498	2008-07-02	2015-11-06	Sailor dies of gunshot wound aboard Theodore Roosevelt
214575	7262b9ae-690d-570d-8d0d-79077be1930a	2008-07-02	2015-11-06	Suffolk police looking for man they say towed away cars
214574	ad786cad-421f-52ca-ad4a-54588a5586a5	2008-07-02	2015-11-06	Drilling’s benefits
214573	70ad26bd-9f72-5860-8ae3-ba04ae9e7603	2008-07-02	2015-11-06	Portsmouth garbage plant cleans up its act
214572	c9b778fb-4bf2-550e-b19b-2ea97765e799	2008-07-02	2015-11-06	WVEC-13's Kathryn Barrett to retire after 25 years on the air
214571	335a03c0-be80-524e-ba49-3cfc222960e3	2008-07-02	2015-11-06	Man convicted of sexually assaulting Virginia Beach child
214570	59fe4c21-347d-57b4-9de3-953b5bb4b258	2008-07-02	2015-11-06	Two Chesapeake police pursuits end in crashes
214569	edcc30bf-d9b4-5373-99ac-942476f9cc91	2008-07-02	2015-11-06	Tuesday night at Harbor Park: Tides 4, Richmond 3
214568	4fbf374b-1adc-5bde-aacd-94b840f7086d	2008-07-02	2015-11-06	Mistaken analysis
214567	cbbe6969-ffb0-5b01-8992-36d7c608bd45	2008-07-02	2015-11-06	Water main leak shuts down part of Jefferson Avenue in Newport News
214566	6762eac6-fbd0-538c-8ab9-431f55cad202	2008-07-02	2015-11-06	Beach man who died trying to save friend awarded medal
214565	4f8a0c9d-1ad6-58e5-b08c-de079c916034	2008-07-02	2015-11-06	Chesapeake schools hear change in proposed cell phone policy
214564	9275a45d-1710-581e-98b1-280901569bc2	2008-07-02		Suffolk city manager names new chief of staff
214563	f4c07089-b1c6-5035-afb0-1d029e5bd146	2008-07-02		Calif's hands-free cell law for drivers in effect
214562	345e2a81-8182-5770-968e-733b314a16a7	2008-07-02		Virginia Beach looking ahead for energy savings
214561	5f19a5bb-effe-536f-9ccf-b56a372b7a23	2008-07-02		Would Jesus be a Proud American?
214560	69e72b5e-94cb-5b10-a455-133c851afc6f	2008-07-02		2.5 million crimes thwarted
214559	99f76d22-1c9d-5713-a50f-7a58d3257617	2008-07-02		Looking for that personal touch at the DMV? It will cost you
214558	4a5d815d-d9f8-58c4-bb69-a1f4e8c07b16	2008-07-02		After long wait, Admirals ready for their upgrades
214557	04e6197a-b3bf-5e6c-b82b-5a575f6c59d7	2008-07-02		Key to freedom
214556	34fcba88-a4a6-5d46-99ef-82c2e073e161	2008-07-02		International simulation company to open office in Suffolk
214555	48a8e8b6-bc2f-5c06-b586-18a7a755badb	2008-07-02		Council re-elects Burfoot vice mayor of Norfolk
214554	9089a540-6609-59b4-ade1-b6ee9fee037d	2008-07-02		Contract extended for Virginia Beach schools superintendent
214553	f6786c6b-a9ee-5179-b78d-49275f921fa4	2008-07-02	2015-11-06	Pull yourself together, and let me help
214552	225c2261-0ef7-5c4d-9dd4-d1a51eac61f8	2008-07-02		Virginia Beach City Council gives LifeNet more time to buy land
214551	299d89f8-750e-5f8a-9100-8235a19a09c6	2008-07-02		Group releases its biennial snapshot of Virginia schools
214550	13c2f309-bca7-5335-9f83-7f94adbea7fc	2008-07-02		Reality show: Media tensions mount in Beijing as Games near
214549	f37a4d97-d5c6-5c9d-953d-f204712b2df5	2008-07-02		Jobless rates in Hampton Roads, state climb in May
214548	4703bdbe-0cf0-5b78-bae1-6ab4aa49fed2	2008-07-02		There may be progress in Iraq, but there's still no plan
214547	7224e326-6367-526a-8af0-86434e0bda88	2008-07-02	2015-11-06	University of Virginia demographers say 1 in 10 Virginians foreign-born
214546	47125d87-4ae8-549d-ad53-f1c9b122b64f	2008-07-02		Free meals available to schoolchildren in Suffolk
214545	54aa3a3a-6689-5372-8f09-bf21a7a4f4c5	2008-07-02		Virginia Beach sees options for post-SPSA trash handling
214544	5cbf7376-6c8d-5f7e-b60f-40b8580ad229	2008-07-02		What the 2nd Amendment is all about
214543	0e01136b-eae0-5892-8cd3-e27e13bb0273	2008-07-02		5-year old boy left unattended for two hours on bus
214542	68406058-fb34-5a4a-a373-63771db230aa	2008-07-02		Republican sheriff endorses Mark Warner for U.S. Senate
214541	111bc3c3-69fe-5783-b64d-3bff829378ea	2008-07-02		Luncheon marks Oberndorf’s 20th anniversary as mayor
214540	74e50c06-e1b6-55cb-ae92-3e16b919e674	2008-07-02		Limiting rights
214539	2df1852f-e113-5b2b-b37f-bd2a648aa280	2008-07-02		Judge denies Christian group's request to display cross
214538	2559c0af-f339-5d17-88c8-968602e61991	2008-07-02		Teen pregnancy rate in region is above state average
214537	eb027190-89ec-590d-b59e-4bb45f6c9f64	2008-07-02		Dangerous negligence
214536	a23a37d6-5600-55b0-abe0-e5adffdf5429	2008-07-02		Navy seeks to identify owners at 5 OLF sites
214535	3b16160f-2bc3-58e9-b259-d2f20fa8a5ae	2008-07-02		Plan to ease tunnel traffic stirs worry of longtime neighbors
214534	8f90db69-e12b-565b-816c-c9f12f4ab976	2008-07-02		Torn tendon will cost Tech receiver Dillard 2008 season
214533	28672390-0375-5293-95a2-44ce6eb47f54	2008-07-02		John de Triquet is voted vice mayor of Chesapeake
214532	045cca1d-1a64-5e58-b5c3-0b0bee61f1ae	2008-07-02		Hoffler Creek Wildlife Foundation now offers kayak rentals for visitors
214531	6338195b-3b33-56f8-bef4-eda0ffd965ab	2008-07-02		Norfolk man charged in infant death appears in court
214530	2b298e07-91f6-5c19-8fc9-f86889a03d90	2008-07-02		Port authority signs shipping lines to 10-year, $500 million deal
214529	4fd76649-9342-5c67-8a72-0ba74a180a21	2008-07-02		Two children present during Virginia Beach home invasion
214528	a7a683ec-e139-5168-b0c3-0363f18de606	2008-07-02		Crews open tap into lake as they try to finish off Dismal Swamp fire
214527	f5c032cb-b266-58f7-9d14-d10c7463cb3f	2008-07-02		Closed for the holidays
214526	f5fbcb47-1300-57eb-b801-2352201cc57a	2008-07-02		Norfolk police shoot fox for second time in two weeks
214525	4faf4bb6-dfbe-56dd-9b33-ffef3a7bf379	2008-07-02		Life without guns
214524	adbb33dd-5d02-5f25-b365-91ed97eefc71	2008-07-02		Gov. Kaine to announce archaeology find at Washington's boyhood home
214523	07d7674f-a02d-5777-81d9-524bb7159ca6	2008-07-02		History pieced back together, photo by photo
214522	c806601f-b3a9-5774-8921-8dc6fb3c6eb8	2008-07-03	2017-12-22	Will they Lead Us - or Leave Us?
214521	d684381c-0d5c-5b33-9392-0eb793b97210	2008-07-03	2016-11-17	A tale of two temperaments
214520	8e4989b3-eefc-5559-87b9-6a3f752e2ba0	2008-07-03	2016-11-17	NASCAR confiscates car
214519	41d55065-9edf-5932-9033-222efa15b4d3	2008-07-03		Daily Horoscope Thursday July 3, 2008
214518	e6067117-48d7-5769-9ea1-a88421f9a0d0	2008-07-03		Q+A: Putting a fresh spin on folk with Narissa Bond
214517	2ef330a1-6ff5-598f-b090-3fdcb4808394	2008-07-03		Owner of hangout says victim was a good kid, like all regulars
214516	c5c79351-76af-543c-b85d-761dec337e2b	2008-07-03	2015-12-10	Cox grad offers big boost to lift smaller East squad
214515	4e11babe-bc14-5be0-b2fd-c8d8546ba0aa	2008-07-03	2015-12-10	Cox's Carden stops West to earn East MVP honors
214514	2a844cf8-a518-5434-a10b-924061052555	2008-07-03	2015-12-10	U.Va.-bound Ownby gets 2 goals to power the East
214513	174a08db-186d-59f0-8c05-df8b14b749cc	2008-07-03	2015-11-06	In the dark on ordinance
214512	92ce3379-2092-52a9-a7ff-7b69df8e7895	2008-07-03	2015-11-06	N.C. school to be reopened for use in Pre-K program
214511	f18b9745-c5c2-5946-af2c-28ca91e892bf	2008-07-03	2015-11-06	Newport News man in critical condition after kitchen fire
214510	d94051f0-1337-5974-a209-1315874118ed	2008-07-03	2015-11-06	Halting junk mail
214509	0f232fcd-7664-58ad-ad48-9aec593af105	2008-07-03	2015-11-06	Accidents tie up traffic at HRBT, on Peninsula and in Ocean View
214508	c5115d33-6fad-5add-814d-c09c20cac5ae	2008-07-03	2015-11-06	Maxed out
214507	3500dad0-704a-536f-9d2d-b6b198b75d3b	2008-07-03	2015-11-06	Third rabid fox in two weeks found in Norfolk
214506	50b405d9-0252-54e7-b8b8-41111ffefb1c	2008-07-03	2015-11-06	Correction from The Virginian-Pilot
214505	5c94aeea-ff69-5375-b288-52b19372ca2f	2008-07-03	2015-11-06	Portsmouth police identify man found dead inside car
214504	49712460-8f27-5def-b24c-98015a275d48	2008-07-03	2015-11-06	A friend of Meyera's? Not if you're running to be mayor
214503	39ecdefa-3fa2-5f50-9c21-726e5dacf1e1	2008-07-03	2015-11-06	No Favors for sen. Lucas
214502	b22fd440-8b79-5cb2-8f5b-5168822a73d7	2008-07-03	2015-11-06	July 4th schedule changes and closings
214501	5607cf8a-baec-50ad-8f91-0c31d38bc3a8	2008-07-03	2015-11-06	Don't slack on safety during holiday cookout
214500	7d8b0928-f2fd-5b2d-b5f1-4d342a951811	2008-07-03	2015-11-06	Hampton Roads' jobless rate for May climbs to 3.9 percent
214499	0653a7a7-6b24-5a1f-9d9c-218210771385	2008-07-03	2015-11-06	N.C. toddlers who were found in car are buried
214498	2a85cf31-71fe-56fd-a4d2-5398d11dfa5c	2008-07-03	2015-11-06	Nickelodeon-backed program aims to curb underage drinking
214497	5254e268-160e-5a04-8536-5881de03ce00	2008-07-03	2015-11-06	Dog Parks and Free Food
214496	b6468cd7-5e2b-5a0c-8405-9ad83ecde780	2008-07-03	2015-11-06	Norfolk Acad. golfer earns medalist honor local report
214495	3502b3d9-54e9-5d08-b0ef-e5677363a83f	2008-07-03	2015-11-06	In Chesapeake dollars are 'saved,' but at the risk of lives
214494	55895279-b7fd-57cf-a443-75ed92ad0b43	2008-07-03	2015-11-06	The honor of naming names can be had for a price
214493	47b3e3c7-88dd-56a1-95c5-d4f2eddcf544	2008-07-03	2015-11-06	Suffolk firefighters on the scene of brush fire
214492	b9c2b533-8522-5b4f-b11e-d47f1c6b5d34	2008-07-03		From the halls of Monticello to the playing fields of today
214491	fac29230-a3b6-5a6e-9282-b5a9bda64394	2008-07-03		Car buyers revisit an old question: Why be fuelish?
214490	2b1d678d-6183-5f5a-ac7f-59f31ca90413	2008-07-03		David Nygaard Fine Jewelers loses credit line, shuts 7 stores
214489	75f18ffe-8d8a-541e-94fe-433aaa51c37f	2008-07-03		July 4th should be clear of rain; Saturday and Sunday may see showers
214488	365fc6a2-7d9d-5e5f-bd6f-94322ba7db38	2008-07-03		Fishing forecast for week of July 3-10
214487	3a2c0c2e-a26b-5ce7-ad4c-7b5defd854db	2008-07-03		Tourist economy
214486	197c0bab-9d6b-59f4-9413-2f33a616c80d	2008-07-03		Suffolk City Council votes to buy back land from Obici project
214485	ed42fd6d-b679-5311-9916-cc187131c5e8	2008-07-03		Plastic surgery: Friend or foe
214484	27148209-d056-5bc6-a2da-a1f99fbd0e82	2008-07-03		Another swing at the PGA? Only if Paulson's back can stand it
214483	83ef179c-1089-5c35-9703-c8b05333d0c8	2008-07-03		Police identify woman found dead in Newport News
214482	445f3e3d-1622-509d-8002-2c4d441f55d8	2008-07-03	2015-11-06	VDOT suspends temporary highway lane closures during holiday
214481	59c58e9c-ee93-5dbb-8970-96fcf9e60149	2008-07-03		College-bound kids and their parents have to keep pedaling
214480	42d5281e-a86e-5431-9169-de3c241ff966	2008-07-03	2015-11-06	EPA needs help cleaning up Pentagon
214479	6189c8d4-c4a6-5766-a15f-fa9180f8c85b	2008-07-03		Mistake puts Division I players out of 7 Cities Pro-Am
214478	21ef0e23-d73d-5ed3-9263-f800df5cc04b	2008-07-03		Sprinters duel in pre-Olympic showdown
214477	c2d29344-fa7a-5f6d-93f3-5acbe8533378	2008-07-03		Accident slows traffic near Wright Memorial Bridge
214476	a849fc1b-721d-5687-974c-b063b313486e	2008-07-03		Norfolk 17 to be honored by First Baptist Church on Sunday
214475	0eae2a3d-ba28-5b0a-8345-bc2fd6f8092d	2008-07-03		Ready to lead
214474	ef7f3ef1-3e28-5ebd-9d35-a6bee25423bf	2008-07-03		New unit at Portsmouth medical center will house sailors, Marines
214473	c56fda90-0d79-5a77-b953-7bdc53080800	2008-07-03		Weather service: Forecast rain-free for July 4 festivities
214472	739cb651-74af-5716-a263-de9b0a8deee4	2008-07-03		3 sailors who looted after Suffolk tornado convicted
214471	a88bb700-d69e-5001-b2d6-73b46496c5a2	2008-07-03		Obama rebuttal
214470	7c8f3913-3bc7-57ff-ad85-3bbe2027aaad	2008-07-03		Web site asks public to lean on lawmakers over roads
214469	a6968feb-3aec-583e-b404-35900aa9bb54	2008-07-03		Fort could house national slavery museum
214468	a1e85b7f-61fc-59dd-8ecf-7ee2ba438927	2008-07-03		Death aboard carrier Theodore Roosevelt ruled a suicide
214467	c8a6c443-393e-56ff-84f5-fe9c8701560d	2008-07-03		Virginia law aims to help people on the verge of losing homes
214466	6907fa5f-ad19-56eb-9d3f-2b6ed447a7de	2008-07-03		Wednesday night at Harbor Park: Tides 8, Richmond 4
214465	4d056086-d198-59e1-8066-144f3378981b	2008-07-03		Contract extended for Virginia Beach schools superintendent
214464	e2286203-8519-5554-9942-44f61882b113	2008-07-03		One of two Norfolk fires this morning is suspicious
214463	febf9c9a-20c2-5b86-b578-7221d3179eed	2008-07-03		Seniors leave their marks on their schools in colorful ways
214462	70ddb0f9-c672-5189-bfe3-6d4b0d803c00	2008-07-03		Fort Eustis soldiers head to Gulf
214461	da0d4506-01ab-54d5-82f9-5674f4f8736e	2008-07-03		Occupational hazards
214460	b3feae67-78ae-5fa2-a1cd-aaf6c567301d	2008-07-03		It'll Hurt, but it might work...
214459	9c764c66-b2ae-52f6-b3e8-b3a35c1b9f79	2008-07-04	2016-11-17	Brian France likes the racing; You agree?
214458	8bf91add-0051-5b78-9bb4-8bbce831acb1	2008-07-04	2016-11-17	What is Mark Martin doing?
214457	63c37c04-a666-5d3a-9730-9c9249d69fd2	2008-07-04	2016-11-17	It's official: Martin to Hendrick next year
214456	d4941606-6743-572a-b810-654496ecf8da	2008-07-04	2016-11-12	Moss says he sees no color as he enters NASCAR's world
214455	ba330e84-b185-5b56-9e1a-1de219110dbd	2008-07-04		Movie review: A soap opera for the big screen
214454	a6efdaa6-2b89-5afa-90c9-3bc088966d1f	2008-07-04		Local attorney will sing at Harrison Opera House
214453	78ff0d3a-42b9-55cf-9f27-0150d9c78d4c	2008-07-04		The great barbecue debate: It's all about the sauce
214452	1c0c7fd0-646a-5027-a110-b8e1873a84f8	2008-07-04		Coldplay, Billy Joel, Motley Crue, G. Love, Montgomery Gentry
214451	5e04df82-e914-5914-a8bf-0c33a6f001b7	2008-07-04		Daily Horoscope Friday July 4, 2008
214450	3d96c4ad-1b5f-5b14-9a1f-f94ecafc2911	2008-07-04		'American Girl' star shows no signs of growing up too fast
214449	7295196e-4889-5c46-9ee1-61658af6a97b	2008-07-04		Festival of film classics features favorite female stars
214448	bb82f92d-3fb6-5581-b0cc-bc8da1fcd98f	2008-07-04		Suspect in Chesapeake slaying may be prosecuted as adult
214447	d8f1dff4-6e84-536a-a1dc-ed7a2091639b	2008-07-04		Police: Chesapeake killings not connected; suspect arrested
214446	dbe383d1-4b23-588f-bcec-e57325dde37f	2008-07-04		What's in a name? | Frog Crossing, North Carolina
214445	658d344e-e54f-53e9-a9af-e23b144e2c55	2008-07-04	2015-12-11	Ex-Kempsville soccer coach will lead FC boys
214444	5e083401-437b-54c9-a86d-c83144a1eb7f	2008-07-04	2015-12-10	Hokies well represented on East squad all-star game
214443	012fe83e-27ca-5a2f-b15c-f3c12dee02ae	2008-07-04	2015-11-14	Tiny robot has lessons for media - and citizens
214442	491340d5-1278-516d-a1ce-c882cb86633c	2008-07-04	2015-11-06	INTERACTIVE: Hampton Roads military units celebrate July 4
214441	92df8aa6-c65c-5d9a-a27a-f0b9c380c077	2008-07-04	2015-11-06	Rising gas prices pump up Virginia's oil industry
214440	98f8f2f7-1414-52a6-8666-b5a1c2f67e4e	2008-07-04	2015-11-06	Olympian Tim Montgomery pleads guilty to heroin trafficking
214439	53a4375e-3dfd-5d77-8d0a-8f6262903f5b	2008-07-04	2015-11-06	Invisible gas tax
214438	a2894c2e-a56d-523b-9134-75a301466216	2008-07-04	2015-11-06	200 volunteers set to spruce up 11 homes in Portsmouth
214437	dfe0bfeb-902c-5f30-995b-b42835c4ffbd	2008-07-04	2015-11-06	Expect fewer travelers, but more police, out this weekend
214436	9984ac94-2840-5f0e-8240-aacef6fcea63	2008-07-04	2015-11-06	Then She Found Me: Emotionally Convoluted But Not Terrible
214435	28f04044-f7d2-5d84-9d79-78b235e4f5fd	2008-07-04	2015-11-06	Hampton police say dead 19-year-old was among robbers
214434	46884491-8cd2-5fc5-add1-62716211c9fb	2008-07-04	2015-11-06	Portsmouth School Board chairmain picked for fourth term
214433	568137c7-bf26-5ae6-b2ca-81596f1a3efd	2008-07-04	2015-11-06	Coast Guard rescues two in Roanoke Sound
214432	e19411c9-ce79-5743-a6ff-523899695e9c	2008-07-04		Virginia Beach teen driver airlifted after accident
214431	6da9d7e2-7524-5f06-835c-f9b4eea275ea	2008-07-04		Blame owners, not the system, for the all NFL's too-rich rookies
214430	e513ea09-fe12-5042-ae6a-5baa40840ed0	2008-07-04		Chesapeake meetings can take on the feel of a marathon
214429	94fe7ecd-9ccc-559b-aaff-b877bb41ff73	2008-07-06		Police to release name of woman killed by lightning in Virginia Beach
214428	6e7491b8-f3e6-5221-bf69-4a2a16d1b4b2	2008-07-06		Prayer and the warrior
214427	b5dc917d-884e-57ac-9973-4558c025b3bb	2008-07-06		Restricted parking
214426	35e3153f-b089-59b1-9f72-4ba2062d0e27	2008-07-06		Forecast for Sunday is more rain, smoke in area
214425	49a6496d-4c99-5ca6-b39c-2cd8192b62d7	2008-07-06		Oil slaves
214424	81191bf3-f38c-5835-a78e-47a3b86c08dc	2008-07-06		I'd better see some jobs cut because of this one....
214423	8327417e-f0ec-5dd4-a5ea-070d68d07761	2008-07-06		Gas prices, smoke, driving bans - Hatteras feels the pinch
214422	cab4d637-fb81-511e-ab74-f71c7dfbda7a	2008-07-06		Fire burns down Portsmouth church in converted house
214421	e3b65ed1-e820-5db6-b802-b8dbe734f1b6	2008-07-06		Locals shoot for TV stardom in talent show auditions
214420	bea6ccf6-cc0e-5ef2-8968-00c16d9796f2	2008-07-06		Controversy trails 'attachment' therapist who runs Chesapeake center
214419	9a00aec3-94f0-51e4-83e3-7327c998811f	2008-07-06		James River Bridge open again after hourlong detour
214418	5a58961f-c4f9-5210-afc6-b7fd55439d26	2008-07-06		Duo helps restore N.C. town caught in 'pocket of time'
214417	e15da607-5aea-50fc-92fc-fc0290b86d8f	2008-07-06		Q&A: 'Banana lady' can answer questions about your trees
214416	3c2973b2-ca2b-5bef-a1c3-3265f3949e00	2008-07-06		First come, first served
214415	9200e651-736e-541a-b653-f8f35d8a0be2	2008-07-06		Cox grad rediscovers his power with Triple-A Cubs
214414	d16ad66e-dab6-5a05-91b4-f073420df95f	2008-07-06		Golf pro tees up, drives success at once-ailing N.C. course
214413	e243cff8-b641-5176-a423-ec2fea105962	2008-07-06		Saturday's Town Point Park fireworks canceled; will not be rescheduled
214412	f7a69d56-891d-50a1-ac4d-f0671607baf1	2008-07-07	2017-09-10	Postscript ... Her cooking was famous, but her caring lasted a lifetime
214411	1c5f2ad8-9db3-58b3-a4a3-680b945ecbc8	2008-07-07	2016-12-28	Serving up a taste of Italy at Il Colosseo Ristorante
214410	d69efc3c-d284-56a2-868c-c484c6e6e461	2008-07-07	2016-11-12	Kyle Busch gets sixth win the wild way at Daytona
214409	b596231e-4536-5b13-bde8-2fb0643e88aa	2008-07-07	2016-11-12	Failed inspection may doom Truex's hopes for Chase
214408	89ebbff6-a92d-5282-9c92-1cf1c5cfc81b	2008-07-07	2016-11-12	Kyle Busch is pulling away from the pack
214407	7969ccd3-b9fa-55d5-a42d-0046c73dcefc	2008-07-07		Mary Reid's Blueberry Muffins
214406	bc902e9c-7b89-5a34-8282-5077dd73e3ec	2008-07-07		Kettle mettle: What chip can rule dip duty?
214405	e4d111a8-c4f0-5aa6-9ecd-0b8550dd347b	2008-07-07		Review: Motley Crue owned the night
214404	c9b608a0-8c41-5115-8368-607e0928494a	2008-07-07		Blueberry picking season is here
214403	9735231d-1417-517f-960a-aa5aea8294e3	2008-07-07		Daily Horoscope Monday July 7, 2008
214402	043a8a63-2ce3-57ab-97b3-a0a198a6c77b	2008-07-07		Beer of the Week: Dale's Pale Ale
214401	410ae7dc-aa94-5004-b506-ccfdfe2e6f53	2008-07-07		From The Virginian-Pilot: Weather Channel sold
214400	38040c3c-e91f-59fe-b9f7-05c10a97f893	2008-07-07		From The Virginian-Pilot: Weather Channel sold
214399	50ccb1a6-3b2c-5944-b7be-f431639ee233	2008-07-07	2015-12-13	St. Mark's yard sale to benefit Haitian orphanage
214398	e29333f5-ccd7-5583-92d6-44238bf66eb4	2008-07-07	2015-12-11	Basketball: Weekend event helps locals get on the radar
214397	400d00d8-7f6c-556f-9980-cee9b4ef900b	2008-07-07	2015-12-10	Girls soccer: Carden, Simeone repeat on all-state team
214396	e81aa8e2-a767-5575-8ef3-eb92994544f1	2008-07-07	2015-11-06	Amateur events for women and men on tap this week
214395	e0be24a4-1af3-53bb-9eec-32a80abb3e2d	2008-07-07	2015-11-06	Has medicine triumphed the visible aging process?
214394	62e89fdd-3c18-5868-bc4b-4af30d4cff12	2008-07-07	2015-11-06	Child dropped to safety, woman rescued during Hampton fire
214393	82f129fa-2ea5-5367-b9ad-221e406d05cd	2008-07-07	2015-11-06	Another chore added to mom's list: the blog
214392	6086d20f-889f-5b41-8bc2-293fb449b9cb	2008-07-07	2015-11-06	Norfolk police investigating death of 3-year-old girl
214391	4f807c06-6ba7-5d90-af89-4a6a624e9688	2008-07-07	2015-11-06	You'll have to trust me on this
214390	df44eb98-df0f-55f4-aa76-2f58cad3a46f	2008-07-07	2015-11-06	More thunderstorms likely today; Code Orange air alert
214389	f439c62b-0929-5791-a40f-8b1f039558c0	2008-07-07	2015-11-06	Tides explode for 5 in second in victory cut short by rain
214388	bd4d570e-273c-5d52-83de-faeb4779fad9	2008-07-07	2015-11-06	Blind, deaf can feel left behind as tools of technology advance
214387	49d98702-5a95-5c5c-886c-4f9867a92722	2008-07-07	2015-11-06	Coast Guard looking for kayaker in N.C. who did not return
214386	24355efa-793c-58ba-84b2-5a7a32f92bdb	2008-07-07	2015-11-06	Keep traffic moving
214385	3ca5b369-5773-5e8d-9a42-33c27ca79562	2008-07-07	2015-11-06	After a 'hard to get' beginning, couple finds harmony together
214384	6e6d80c2-4fa4-59a3-b778-36717da67be8	2008-07-07	2015-11-06	Pedestrian injured in Beach crash Sunday remains critical
214383	95443e4c-379c-5193-ba50-a9a56afd01d9	2008-07-07	2015-11-06	Trial begins for man accused of killing girlfriend days after she gave birth
